date,amount,price,sid,symbol,value
2022-04-19 15:00:00+00:00,64427.71754819613,1.441,0,btc_day,-92840.34098695063
2022-04-19 16:00:00+00:00,-60661.15175537568,1.422,0,btc_day,86260.15779614421
2022-04-20 11:00:00+00:00,60661.15175537568,1.488,0,btc_day,-90263.79381199901
2022-04-20 12:00:00+00:00,-55568.568086305706,1.479,0,btc_day,82185.91219964615
2022-04-20 19:00:00+00:00,55568.568086305706,1.372,0,btc_day,-76240.07541441143
2022-04-21 02:00:00+00:00,-60611.40990353423,1.454,0,btc_day,88128.98999973877
2022-04-21 20:00:00+00:00,60611.40990353423,1.377,0,btc_day,-83461.91143716664
2022-04-25 23:00:00+00:00,-70792.07088757266,1.31,0,btc_day,92737.61286272018
2022-04-26 01:00:00+00:00,70792.07088757266,1.33,0,btc_day,-94153.45428047163
2022-04-26 02:00:00+00:00,-68916.26828966281,1.324,0,btc_day,91245.13921551357
2022-04-26 06:00:00+00:00,68916.26828966281,1.359,0,btc_day,-93657.20860565176
2022-04-26 08:00:00+00:00,-66038.86270882892,1.343,0,btc_day,88690.19261795723
2022-04-26 14:00:00+00:00,66038.86270882892,1.283,0,btc_day,-84727.8608554275
2022-04-28 08:00:00+00:00,-72842.767237685,1.272,0,btc_day,92655.99992633531
2022-04-28 10:00:00+00:00,72842.767237685,1.294,0,btc_day,-94258.5408055644
2022-04-28 12:00:00+00:00,-70306.14885040665,1.294,0,btc_day,90976.1566124262
2022-04-29 11:00:00+00:00,70306.14885040665,1.217,0,btc_day,-85562.5831509449
2022-05-01 16:00:00+00:00,-87340.11654187998,1.103,0,btc_day,96336.14854569362
2022-05-02 12:00:00+00:00,87340.11654187998,1.056,0,btc_day,-92231.16306822526
2022-05-03 06:00:00+00:00,-89454.38624618604,1.121,0,btc_day,100278.36698197456
2022-05-04 11:00:00+00:00,89454.38624618604,1.149,0,btc_day,-102783.08979686776
2022-05-04 12:00:00+00:00,-85695.10489857003,1.142,0,btc_day,97863.80979416697
2022-05-04 19:00:00+00:00,85695.10489857003,1.186,0,btc_day,-101634.39440970405
2022-05-13 03:00:00+00:00,-180119.07041679695,0.52,0,btc_day,93661.91661673442
2022-05-13 04:00:00+00:00,180119.07041679695,0.558,0,btc_day,-100506.44129257271
2022-05-13 08:00:00+00:00,-154386.93369120645,0.564,0,btc_day,87074.23060184043
2022-05-13 10:00:00+00:00,154386.93369120645,0.592,0,btc_day,-91397.0647451942
2022-05-13 13:00:00+00:00,-140111.41087717592,0.59,0,btc_day,82665.73241753379
2022-05-14 14:00:00+00:00,140111.41087717592,0.496,0,btc_day,-69495.25979507926
2022-05-14 22:00:00+00:00,-161819.33880241305,0.592,0,btc_day,95797.04857102853
2022-05-14 23:00:00+00:00,161819.33880241305,0.606,0,btc_day,-98062.5193142623
2022-05-15 02:00:00+00:00,-152189.5834614,0.613,0,btc_day,93292.2146618382
2022-05-15 19:00:00+00:00,152189.5834614,0.548,0,btc_day,-83399.8917368472
2022-05-17 04:00:00+00:00,-178397.68294856354,0.579,0,btc_day,103292.25842721829
2022-05-17 07:00:00+00:00,178397.68294856354,0.595,0,btc_day,-106146.6213543953
2022-05-17 09:00:00+00:00,-170366.87460064632,0.588,0,btc_day,100175.72226518003
2022-05-18 01:00:00+00:00,170366.87460064632,0.627,0,btc_day,-106820.03037460524
2022-05-18 02:00:00+00:00,-153194.45222081785,0.61,0,btc_day,93448.61585469889
2022-05-18 14:00:00+00:00,153194.45222081785,0.56,0,btc_day,-85788.893243658
2022-05-19 17:00:00+00:00,-166727.13442590827,0.606,0,btc_day,101036.6434621004
2022-05-20 00:00:00+00:00,166727.13442590827,0.631,0,btc_day,-105204.82182274811
2022-05-20 01:00:00+00:00,-155105.71877458142,0.624,0,btc_day,96785.9685153388
2022-05-20 16:00:00+00:00,155105.71877458142,0.57,0,btc_day,-88410.2597015114
2022-05-21 16:00:00+00:00,-168679.93392918052,0.623,0,btc_day,105087.59883787947
2022-05-23 13:00:00+00:00,168679.93392918052,0.659,0,btc_day,-111160.07645932997
2022-05-23 16:00:00+00:00,-148318.7738325488,0.668,0,btc_day,99076.9409201426
2022-05-24 14:00:00+00:00,148318.7738325488,0.607,0,btc_day,-90029.49571635711
2022-05-25 23:00:00+00:00,-160566.10829678708,0.672,0,btc_day,107900.42477544092
2022-05-26 09:00:00+00:00,160566.10829678708,0.573,0,btc_day,-92004.38005405899
2022-05-29 20:00:00+00:00,-217046.50451735276,0.57,0,btc_day,123716.50757489106
2022-05-30 00:00:00+00:00,217046.50451735276,0.606,0,btc_day,-131530.18173751578
2022-05-30 11:00:00+00:00,-169299.3197902652,0.685,0,btc_day,115970.03405633167
2022-06-01 04:00:00+00:00,169299.3197902652,0.645,0,btc_day,-109198.06126472107
2022-06-04 05:00:00+00:00,-202116.5681353525,0.606,0,btc_day,122482.64029002361
2022-06-06 02:00:00+00:00,202116.5681353525,0.636,0,btc_day,-128546.1373340842
2022-06-06 06:00:00+00:00,-182603.97446611206,0.638,0,btc_day,116501.3357093795
2022-06-06 07:00:00+00:00,182603.97446611206,0.647,0,btc_day,-118144.77147957451
2022-06-06 08:00:00+00:00,-178475.75937981743,0.643,0,btc_day,114759.91328122262
2022-06-06 09:00:00+00:00,178475.75937981743,0.648,0,btc_day,-115652.2920781217
2022-06-06 12:00:00+00:00,-175033.73473466863,0.65,0,btc_day,113771.92757753462
2022-06-07 01:00:00+00:00,175033.73473466863,0.605,0,btc_day,-105895.40951447452
2022-06-07 17:00:00+00:00,-189664.9140172238,0.64,0,btc_day,121385.54497102324
2022-06-07 20:00:00+00:00,189664.9140172238,0.662,0,btc_day,-125558.17307940217
2022-06-07 23:00:00+00:00,-147684.91724517543,0.79,0,btc_day,116671.0846236886
2022-06-08 18:00:00+00:00,147684.91724517543,1.111,0,btc_day,-164077.9430593899
2022-06-08 20:00:00+00:00,-63210.70057098058,1.106,0,btc_day,69911.03483150453
2022-06-09 23:00:00+00:00,63210.70057098058,0.755,0,btc_day,-47724.07893109034
2022-06-12 15:00:00+00:00,-125836.60244658265,0.729,0,btc_day,91734.88318355875
2022-06-12 18:00:00+00:00,125836.60244658265,0.929,0,btc_day,-116902.20367287529
2022-06-12 21:00:00+00:00,-74035.75485467666,0.898,0,btc_day,66484.10785949965
2022-06-14 21:00:00+00:00,74035.75485467666,0.801,0,btc_day,-59302.63963859601
2022-06-17 22:00:00+00:00,-96229.09984497262,0.765,0,btc_day,73615.26138140405
2022-06-18 08:00:00+00:00,96229.09984497262,0.866,0,btc_day,-83334.40046574628
2022-06-18 09:00:00+00:00,-75453.12344246214,0.848,0,btc_day,63984.24867920789
2022-06-18 10:00:00+00:00,75453.12344246214,0.883,0,btc_day,-66625.10799969407
2022-06-18 16:00:00+00:00,-66529.09615795997,0.92,0,btc_day,61206.76846532317
2022-06-20 19:00:00+00:00,66529.09615795997,0.877,0,btc_day,-58346.01733053089
2022-06-21 08:00:00+00:00,-68107.7416290087,0.939,0,btc_day,63953.169389639166
2022-06-21 21:00:00+00:00,68107.7416290087,0.859,0,btc_day,-58504.55005931847
2022-06-22 21:00:00+00:00,-61319.89887902765,1.131,0,btc_day,69352.80563218027
2022-06-23 03:00:00+00:00,61319.89887902765,1.206,0,btc_day,-73951.79804810735
2022-06-23 07:00:00+00:00,-53868.852102232384,1.2,0,btc_day,64642.62252267886
2022-06-24 08:00:00+00:00,53868.852102232384,1.252,0,btc_day,-67443.80283199495
2022-06-26 11:00:00+00:00,-56840.51148467199,1.087,0,btc_day,61785.63598383845
2022-06-26 14:00:00+00:00,56840.51148467199,1.137,0,btc_day,-64627.66155807205
2022-06-26 16:00:00+00:00,-51529.620281532145,1.144,0,btc_day,58949.88560207277
2022-06-28 02:00:00+00:00,51529.620281532145,1.037,0,btc_day,-53436.21623194883
2022-07-01 01:00:00+00:00,-73036.96205381304,0.882,0,btc_day,64418.600531463104
2022-07-02 01:00:00+00:00,73036.96205381304,0.814,0,btc_day,-59452.08711180381
2022-07-04 12:00:00+00:00,-82640.72190234221,0.839,0,btc_day,69335.5656760651
2022-07-04 14:00:00+00:00,82640.72190234221,0.875,0,btc_day,-72310.63166454944
2022-07-04 16:00:00+00:00,-76563.32703076735,0.866,0,btc_day,66303.84120864453
2022-07-05 02:00:00+00:00,76563.32703076735,0.91,0,btc_day,-69672.62759799829
2022-07-05 06:00:00+00:00,-67832.43174948015,0.925,0,btc_day,62744.99936826914
2022-07-05 11:00:00+00:00,67832.43174948015,0.969,0,btc_day,-65729.62636524627
2022-07-05 19:00:00+00:00,-60941.59611455966,0.981,0,btc_day,59783.70578838303
2022-07-09 00:00:00+00:00,60941.59611455966,0.906,0,btc_day,-55213.08607979105
2022-07-14 00:00:00+00:00,-83272.01601079208,0.773,0,btc_day,64369.26837634228
2022-07-14 19:00:00+00:00,83272.01601079208,0.791,0,btc_day,-65868.16466453654
2022-07-15 02:00:00+00:00,-78917.43356147195,0.796,0,btc_day,62818.27711493167
2022-07-15 08:00:00+00:00,78917.43356147195,0.839,0,btc_day,-66211.72675807496
2022-07-15 09:00:00+00:00,-72406.36032955998,0.819,0,btc_day,59300.80910990961
2022-07-17 18:00:00+00:00,72406.36032955998,0.783,0,btc_day,-56694.18013804546
2022-07-18 06:00:00+00:00,-75344.82536058898,0.822,0,btc_day,61933.44644640414
2022-07-20 21:00:00+00:00,75344.82536058898,0.796,0,btc_day,-59974.48098702883
2022-07-21 22:00:00+00:00,-77199.09157775826,0.828,0,btc_day,63920.84782638383
2022-07-22 01:00:00+00:00,77199.09157775826,0.848,0,btc_day,-65464.829657939
2022-07-22 02:00:00+00:00,-74104.65789554427,0.84,0,btc_day,62247.91263225718
2022-07-22 07:00:00+00:00,74104.65789554427,0.858,0,btc_day,-63581.79647437698
2022-07-22 09:00:00+00:00,-70281.40520380453,0.866,0,btc_day,60863.696906494726
2022-07-22 20:00:00+00:00,70281.40520380453,0.806,0,btc_day,-56646.812594266456
2022-07-23 02:00:00+00:00,-75620.438389445,0.861,0,btc_day,65109.19745331215
2022-07-23 03:00:00+00:00,75620.438389445,0.923,0,btc_day,-69797.66463345774
2022-07-23 08:00:00+00:00,-65676.63081693072,0.918,0,btc_day,60291.1470899424
2022-07-25 01:00:00+00:00,65676.63081693072,0.841,0,btc_day,-55234.04651703873
2022-07-27 19:00:00+00:00,-83506.44192506812,0.783,0,btc_day,65385.544027328346
2022-07-28 00:00:00+00:00,83506.44192506812,0.796,0,btc_day,-66471.12777235423
2022-07-28 01:00:00+00:00,-81014.7868329009,0.792,0,btc_day,64163.711171657524
2022-07-28 03:00:00+00:00,81014.7868329009,0.806,0,btc_day,-65297.91818731814
2022-07-28 06:00:00+00:00,-78136.12841718773,0.807,0,btc_day,63055.85563267051
2022-07-28 12:00:00+00:00,78136.12841718773,0.859,0,btc_day,-67118.93431036426
2022-07-28 19:00:00+00:00,-67194.7156513497,0.876,0,btc_day,58862.57091058234
2022-07-30 10:00:00+00:00,67194.7156513497,0.978,0,btc_day,-65716.43190702001
2022-07-30 15:00:00+00:00,-50592.87080138036,1.029,0,btc_day,52060.06405462039
2022-07-30 18:00:00+00:00,50592.87080138036,1.061,0,btc_day,-53679.03592026456
2022-07-31 17:00:00+00:00,-45850.146588316784,1.097,0,btc_day,50297.61080738351
2022-08-01 20:00:00+00:00,45850.146588316784,0.979,0,btc_day,-44887.29350996213
2022-08-03 07:00:00+00:00,-56118.804579715674,0.991,0,btc_day,55613.735338498234
2022-08-03 09:00:00+00:00,56118.804579715674,1.042,0,btc_day,-58475.794372063734
2022-08-03 15:00:00+00:00,-47965.59936148021,1.1,0,btc_day,52762.15929762823
2022-08-04 08:00:00+00:00,47965.59936148021,0.998,0,btc_day,-47869.66816275725
2022-08-05 11:00:00+00:00,-56319.059336769365,1.023,0,btc_day,57614.39770151505
2022-08-06 08:00:00+00:00,56319.059336769365,1.037,0,btc_day,-58402.864532229825
2022-08-06 09:00:00+00:00,-54965.65727580523,1.034,0,btc_day,56834.489623182606
2022-08-06 14:00:00+00:00,54965.65727580523,1.059,0,btc_day,-58208.631055077734
2022-08-06 15:00:00+00:00,-52924.8234089296,1.046,0,btc_day,55359.365285740365
2022-08-08 16:00:00+00:00,52924.8234089296,1.014,0,btc_day,-53665.77093665462
2022-08-10 14:00:00+00:00,-56669.333578863974,1.007,0,btc_day,57066.018913916014
2022-08-11 01:00:00+00:00,56669.333578863974,1.036,0,btc_day,-58709.42958770308
2022-08-11 08:00:00+00:00,-52937.443758037756,1.045,0,btc_day,55319.62872714945
2022-08-11 09:00:00+00:00,52937.443758037756,1.075,0,btc_day,-56907.75203989058
2022-08-11 10:00:00+00:00,-50695.575507178,1.061,0,btc_day,53788.005613115856
2022-08-13 19:00:00+00:00,50695.575507178,1.008,0,btc_day,-51101.14011123542
2022-08-17 01:00:00+00:00,-58617.61114015836,0.96,0,btc_day,56272.906694552024
2022-08-17 13:00:00+00:00,58617.61114015836,0.907,0,btc_day,-53166.17330412364
2022-08-21 08:00:00+00:00,-77843.35788220329,0.764,0,btc_day,59472.32542200331
2022-08-22 07:00:00+00:00,77843.35788220329,0.745,0,btc_day,-57993.30162224145
2022-08-22 23:00:00+00:00,-79824.8288885371,0.763,0,btc_day,60906.34444195381
2022-08-23 00:00:00+00:00,79824.8288885371,0.771,0,btc_day,-61544.9430730621
2022-08-23 04:00:00+00:00,-77498.6346223595,0.775,0,btc_day,60061.441832328615
2022-08-25 07:00:00+00:00,77498.6346223595,0.809,0,btc_day,-62696.39540948884
2022-08-25 08:00:00+00:00,-71461.2982026045,0.803,0,btc_day,57383.42245669142
2022-08-25 17:00:00+00:00,71461.2982026045,0.762,0,btc_day,-54453.50923038463
2022-08-27 08:00:00+00:00,-80776.52236750466,0.747,0,btc_day,60340.06220852598
2022-08-28 23:00:00+00:00,80776.52236750466,0.703,0,btc_day,-56785.89522435577
2022-08-29 14:00:00+00:00,-87582.13828494244,0.729,0,btc_day,63847.378809723035
2022-08-29 22:00:00+00:00,87582.13828494244,0.754,0,btc_day,-66036.9322668466
2022-08-30 10:00:00+00:00,-82250.82994415067,0.749,0,btc_day,61605.87162816885
2022-08-30 15:00:00+00:00,82250.82994415067,0.712,0,btc_day,-58562.59092023527
2022-08-31 03:00:00+00:00,-85791.61348085401,0.754,0,btc_day,64686.87656456392
2022-09-01 00:00:00+00:00,85791.61348085401,0.716,0,btc_day,-61426.795252291464
2022-09-05 00:00:00+00:00,-93920.66592053846,0.723,0,btc_day,67904.6414605493
2022-09-05 03:00:00+00:00,93920.66592053846,0.731,0,btc_day,-68656.00678791362
2022-09-06 01:00:00+00:00,-91787.30302460969,0.73,0,btc_day,67004.73120796507
2022-09-06 18:00:00+00:00,91787.30302460969,0.679,0,btc_day,-62323.57875370998
2022-09-07 21:00:00+00:00,-103219.23968045459,0.694,0,btc_day,71634.15233823548
2022-09-09 02:00:00+00:00,103219.23968045459,0.714,0,btc_day,-73698.53713184457
2022-09-09 11:00:00+00:00,-93429.61622155693,0.743,0,btc_day,69418.20485261681
2022-09-12 16:00:00+00:00,93429.61622155693,0.727,0,btc_day,-67923.33099307188
2022-09-17 03:00:00+00:00,-107015.94527005276,0.664,0,btc_day,71058.58765931503
2022-09-17 15:00:00+00:00,107015.94527005276,0.68,0,btc_day,-72770.84278363589
2022-09-17 16:00:00+00:00,-102796.11414197172,0.674,0,btc_day,69284.58093168894
2022-09-17 20:00:00+00:00,102796.11414197172,0.68,0,btc_day,-69901.35761654077
2022-09-17 21:00:00+00:00,-100601.07747030225,0.681,0,btc_day,68509.33375727583
2022-09-17 22:00:00+00:00,100601.07747030225,0.684,0,btc_day,-68811.13698968674
2022-09-17 23:00:00+00:00,-99930.50195977441,0.682,0,btc_day,68152.60233656615
2022-09-18 00:00:00+00:00,99930.50195977441,0.691,0,btc_day,-69051.97685420411
2022-09-21 18:00:00+00:00,-111625.15944726227,0.602,0,btc_day,67198.34598725189
2022-09-21 22:00:00+00:00,111625.15944726227,0.556,0,btc_day,-62063.58865267783
2022-09-22 08:00:00+00:00,-120871.90392637117,0.598,0,btc_day,72281.39854796996
2022-09-23 11:00:00+00:00,120871.90392637117,0.582,0,btc_day,-70347.44808514802
2022-09-23 23:00:00+00:00,-123391.50993700273,0.601,0,btc_day,74158.29747213864
2022-09-24 03:00:00+00:00,123391.50993700273,0.615,0,btc_day,-75885.77861125668
2022-09-24 04:00:00+00:00,-118835.46584989692,0.61,0,btc_day,72489.63416843711
2022-09-24 05:00:00+00:00,118835.46584989692,0.615,0,btc_day,-73083.8114976866
