Datetime,btc_day,cash
2022-04-19 00:00:00+00:00,-87352.05852774097,172485.81152916997
2022-04-20 00:00:00+00:00,0.0,88068.37858983524
2022-04-21 00:00:00+00:00,0.0,92666.82079183261
2022-04-22 00:00:00+00:00,0.0,92666.82079183261
2022-04-23 00:00:00+00:00,0.0,92666.82079183261
2022-04-24 00:00:00+00:00,0.0,92666.82079183261
2022-04-25 00:00:00+00:00,-93303.94942982077,185367.3386094077
2022-04-26 00:00:00+00:00,0.0,92583.15715909762
2022-04-27 00:00:00+00:00,0.0,92583.15715909762
2022-04-28 00:00:00+00:00,-89921.5643796701,181845.616613357
2022-04-29 00:00:00+00:00,0.0,96248.80842915174
2022-04-30 00:00:00+00:00,0.0,96248.80842915174
2022-05-01 00:00:00+00:00,-97471.57006073807,192546.4225154271
2022-05-02 00:00:00+00:00,0.0,100278.36698197456
2022-05-03 00:00:00+00:00,-95626.73889717288,200516.62261715633
2022-05-04 00:00:00+00:00,0.0,93842.03568715122
2022-05-05 00:00:00+00:00,0.0,93842.03568715122
2022-05-06 00:00:00+00:00,0.0,93842.03568715122
2022-05-07 00:00:00+00:00,0.0,93842.03568715122
2022-05-08 00:00:00+00:00,0.0,93842.03568715122
2022-05-09 00:00:00+00:00,0.0,93842.03568715122
2022-05-10 00:00:00+00:00,0.0,93842.03568715122
2022-05-11 00:00:00+00:00,0.0,93842.03568715122
2022-05-12 00:00:00+00:00,0.0,93842.03568715122
2022-05-13 00:00:00+00:00,-74259.04776490324,165158.2871312234
2022-05-14 00:00:00+00:00,0.0,93292.2146618382
2022-05-15 00:00:00+00:00,0.0,103113.86074426971
2022-05-16 00:00:00+00:00,0.0,103113.86074426971
2022-05-17 00:00:00+00:00,-103583.05975719295,200311.37424145397
2022-05-18 00:00:00+00:00,0.0,101036.64346210042
2022-05-19 00:00:00+00:00,-104871.3675538963,202032.872266816
2022-05-20 00:00:00+00:00,0.0,105087.59883787946
2022-05-21 00:00:00+00:00,-98340.40148071224,210133.16263622377
2022-05-22 00:00:00+00:00,-105424.95870573782,210133.16263622377
2022-05-23 00:00:00+00:00,-96110.56544349162,197965.9322900846
2022-05-24 00:00:00+00:00,0.0,107900.42477544093
2022-05-25 00:00:00+00:00,-106937.0281256602,215757.68938097166
2022-05-26 00:00:00+00:00,0.0,123716.50757489106
2022-05-27 00:00:00+00:00,0.0,123716.50757489106
2022-05-28 00:00:00+00:00,0.0,123716.50757489106
2022-05-29 00:00:00+00:00,-131747.22824203313,247383.52854675218
2022-05-30 00:00:00+00:00,-120371.81637087856,231724.38077925055
2022-05-31 00:00:00+00:00,-113430.5442594777,231724.38077925055
2022-06-01 00:00:00+00:00,0.0,122482.64029002361
2022-06-02 00:00:00+00:00,0.0,122482.64029002361
2022-06-03 00:00:00+00:00,0.0,122482.64029002361
2022-06-04 00:00:00+00:00,-122078.40715375291,244916.2875239312
2022-06-05 00:00:00+00:00,-123291.10656256504,244916.2875239312
2022-06-06 00:00:00+00:00,-113246.82637333061,227323.31264930355
2022-06-07 00:00:00+00:00,-110911.37285112674,233738.55556526326
2022-06-08 00:00:00+00:00,-59354.847836150766,139478.05174622152
2022-06-09 00:00:00+00:00,0.0,91734.88318355875
2022-06-10 00:00:00+00:00,0.0,91734.88318355875
2022-06-11 00:00:00+00:00,0.0,91734.88318355875
2022-06-12 00:00:00+00:00,-57081.56699295571,132941.6220758555
2022-06-13 00:00:00+00:00,-67076.39389833706,132941.6220758555
2022-06-14 00:00:00+00:00,0.0,73615.26138140405
2022-06-15 00:00:00+00:00,0.0,73615.26138140405
2022-06-16 00:00:00+00:00,0.0,73615.26138140405
2022-06-17 00:00:00+00:00,-72268.05398357444,147201.07665825554
2022-06-18 00:00:00+00:00,-65531.15971559057,122322.52512710226
2022-06-19 00:00:00+00:00,-62803.4667731142,122322.52512710226
2022-06-20 00:00:00+00:00,0.0,63953.16938963916
2022-06-21 00:00:00+00:00,0.0,69352.80563218027
2022-06-22 00:00:00+00:00,-68494.32704787389,138677.87014210768
2022-06-23 00:00:00+00:00,-59417.34386876232,129313.25684845088
2022-06-24 00:00:00+00:00,0.0,61842.47649532313
2022-06-25 00:00:00+00:00,0.0,61842.47649532313
2022-06-26 00:00:00+00:00,-56012.69724602544,117876.1912499047
2022-06-27 00:00:00+00:00,-54879.045599831734,117876.1912499047
2022-06-28 00:00:00+00:00,0.0,64418.6005314631
2022-06-29 00:00:00+00:00,0.0,64418.6005314631
2022-06-30 00:00:00+00:00,0.0,64418.6005314631
2022-07-01 00:00:00+00:00,-61643.1959734182,128811.43362271362
2022-07-02 00:00:00+00:00,0.0,69335.5656760651
2022-07-03 00:00:00+00:00,0.0,69335.5656760651
2022-07-04 00:00:00+00:00,-66839.7844978599,132581.1608808056
2022-07-05 00:00:00+00:00,-58869.58184666463,119604.43969056525
2022-07-06 00:00:00+00:00,-56370.97640596769,119604.43969056525
2022-07-07 00:00:00+00:00,-57224.158751571515,119604.43969056525
2022-07-08 00:00:00+00:00,-55091.202887561936,119604.43969056525
2022-07-09 00:00:00+00:00,0.0,64369.26837634228
2022-07-10 00:00:00+00:00,0.0,64369.26837634228
2022-07-11 00:00:00+00:00,0.0,64369.26837634228
2022-07-12 00:00:00+00:00,0.0,64369.26837634228
2022-07-13 00:00:00+00:00,0.0,64369.26837634228
2022-07-14 00:00:00+00:00,0.0,62818.27711493167
2022-07-15 00:00:00+00:00,-57925.08826364798,118650.30425650481
2022-07-16 00:00:00+00:00,-59011.18366859137,118650.30425650481
2022-07-17 00:00:00+00:00,0.0,61933.44644640414
2022-07-18 00:00:00+00:00,-63364.99812825533,123842.11951422971
2022-07-19 00:00:00+00:00,-64645.86015938534,123842.11951422971
2022-07-20 00:00:00+00:00,0.0,63843.64873480607
2022-07-21 00:00:00+00:00,-62994.458727450736,127738.92822205936
2022-07-22 00:00:00+00:00,0.0,65033.577014922696
2022-07-23 00:00:00+00:00,-58386.524796251404,120558.17772104882
2022-07-24 00:00:00+00:00,-57007.31554909586,120558.17772104882
2022-07-25 00:00:00+00:00,0.0,65302.037585403275
2022-07-26 00:00:00+00:00,0.0,65302.037585403275
2022-07-27 00:00:00+00:00,-66387.62133042916,130661.42739512069
2022-07-28 00:00:00+00:00,-59534.518067095836,117701.59679280045
2022-07-29 00:00:00+00:00,-60945.60709577418,117701.59679280045
2022-07-30 00:00:00+00:00,0.0,50297.61080738351
2022-07-31 00:00:00+00:00,-46400.34834737659,100575.10257044407
2022-08-01 00:00:00+00:00,0.0,55669.85414307795
2022-08-02 00:00:00+00:00,0.0,55669.85414307795
2022-08-03 00:00:00+00:00,-48589.15215317944,105503.21373153741
2022-08-04 00:00:00+00:00,0.0,57614.39770151506
2022-08-05 00:00:00+00:00,-57163.8452268209,115205.74964394952
2022-08-06 00:00:00+00:00,-53983.319877108195,110696.58682536644
2022-08-07 00:00:00+00:00,-54353.793640970696,110696.58682536644
2022-08-08 00:00:00+00:00,0.0,57009.349580337155
2022-08-09 00:00:00+00:00,0.0,57009.349580337155
2022-08-10 00:00:00+00:00,-57349.36558181034,114052.54208668761
2022-08-11 00:00:00+00:00,-52216.44277239334,107453.10487297211
2022-08-12 00:00:00+00:00,-52976.87640500101,107453.10487297211
2022-08-13 00:00:00+00:00,0.0,56331.52430569218
2022-08-14 00:00:00+00:00,0.0,56331.52430569218
2022-08-15 00:00:00+00:00,0.0,56331.52430569218
2022-08-16 00:00:00+00:00,0.0,56331.52430569218
2022-08-17 00:00:00+00:00,0.0,59394.482064121104
2022-08-18 00:00:00+00:00,0.0,59394.482064121104
2022-08-19 00:00:00+00:00,0.0,59394.482064121104
2022-08-20 00:00:00+00:00,0.0,59394.482064121104
2022-08-21 00:00:00+00:00,-60172.915642943146,118843.01855595563
2022-08-22 00:00:00+00:00,-61544.9430730621,121708.5015172423
2022-08-23 00:00:00+00:00,-59983.943197706256,120176.35772254666
2022-08-24 00:00:00+00:00,-59751.44729383918,120176.35772254666
2022-08-25 00:00:00+00:00,0.0,60340.062208525975
2022-08-26 00:00:00+00:00,0.0,60340.062208525975
2022-08-27 00:00:00+00:00,-58643.75523880838,120655.98839216855
2022-08-28 00:00:00+00:00,0.0,63847.37880972304
2022-08-29 00:00:00+00:00,0.0,61605.87162816885
2022-08-30 00:00:00+00:00,0.0,64601.08495108307
2022-08-31 00:00:00+00:00,-61426.795252291464,129262.08676502116
2022-09-01 00:00:00+00:00,0.0,67810.72079462877
2022-09-02 00:00:00+00:00,0.0,67810.72079462877
2022-09-03 00:00:00+00:00,0.0,67810.72079462877
2022-09-04 00:00:00+00:00,0.0,67810.72079462877
2022-09-05 00:00:00+00:00,0.0,67004.73120796507
2022-09-06 00:00:00+00:00,0.0,71634.15233823548
2022-09-07 00:00:00+00:00,-71014.83690015275,143239.65101553567
2022-09-08 00:00:00+00:00,-70705.1791811114,143239.65101553567
2022-09-09 00:00:00+00:00,-70165.64178238926,138902.0720395141
2022-09-10 00:00:00+00:00,-69698.49370128148,138902.0720395141
2022-09-11 00:00:00+00:00,-69511.63446883835,138902.0720395141
2022-09-12 00:00:00+00:00,0.0,70951.57171404499
2022-09-13 00:00:00+00:00,0.0,70951.57171404499
2022-09-14 00:00:00+00:00,0.0,70951.57171404499
2022-09-15 00:00:00+00:00,0.0,70951.57171404499
2022-09-16 00:00:00+00:00,0.0,70951.57171404499
2022-09-17 00:00:00+00:00,-69151.90735616388,136277.94363219768
2022-09-18 00:00:00+00:00,0.0,67198.34598725189
2022-09-19 00:00:00+00:00,0.0,67198.34598725189
2022-09-20 00:00:00+00:00,0.0,67198.34598725189
2022-09-21 00:00:00+00:00,0.0,72281.39854796996
2022-09-22 00:00:00+00:00,-72764.88616367544,144533.88453652072
2022-09-23 00:00:00+00:00,-74528.47200194965,148286.93162528842
2022-09-24 00:00:00+00:00,0.0,71718.3919950713
2022-09-25 00:00:00+00:00,0.0,71718.3919950713
2022-09-26 00:00:00+00:00,0.0,71718.3919950713
2022-09-27 00:00:00+00:00,0.0,72522.16624900795
2022-09-28 00:00:00+00:00,-72522.16624900795,144893.48639221795
2022-09-29 00:00:00+00:00,-73984.79817335769,144893.48639221795
2022-09-30 00:00:00+00:00,0.0,69446.7962057552
2022-10-01 00:00:00+00:00,0.0,69446.7962057552
2022-10-02 00:00:00+00:00,-45753.1110590999,97118.90749654356
2022-10-03 00:00:00+00:00,-45679.820395865856,85759.92588204355
2022-10-04 00:00:00+00:00,-41602.13185893415,85759.92588204355
2022-10-05 00:00:00+00:00,-43655.58327022566,89235.72220051683
2022-10-06 00:00:00+00:00,-42053.098011140624,89235.72220051683
2022-10-07 00:00:00+00:00,-43708.77877613173,90815.70911820773
2022-10-08 00:00:00+00:00,0.0,49049.589622770196
2022-10-09 00:00:00+00:00,0.0,49049.589622770196
2022-10-10 00:00:00+00:00,0.0,51476.04077896314
2022-10-11 00:00:00+00:00,-52087.23387528329,102999.37432151266
2022-10-12 00:00:00+00:00,0.0,54152.30594499218
2022-10-13 00:00:00+00:00,0.0,54152.30594499218
2022-10-14 00:00:00+00:00,0.0,57781.73422423195
2022-10-15 00:00:00+00:00,-53837.424089926455,108106.19465699648
2022-10-16 00:00:00+00:00,-50149.04287222717,108106.19465699648
2022-10-17 00:00:00+00:00,0.0,59037.57570609706
2022-10-18 00:00:00+00:00,0.0,59037.57570609706
2022-10-19 00:00:00+00:00,0.0,59037.57570609706
2022-10-20 00:00:00+00:00,0.0,59037.57570609706
2022-10-21 00:00:00+00:00,0.0,59037.57570609706
2022-10-22 00:00:00+00:00,-53759.53830569733,110006.37152739184
2022-10-23 00:00:00+00:00,-58709.999736665486,116230.87631270716
2022-10-24 00:00:00+00:00,-49855.383593653496,105159.09813699318
2022-10-25 00:00:00+00:00,-52429.71391853552,104838.45595150362
2022-10-26 00:00:00+00:00,0.0,50182.19758707781
2022-10-27 00:00:00+00:00,-45713.40961227184,96820.10729389329
2022-10-28 00:00:00+00:00,-52447.45599675747,104681.39884951834
2022-10-29 00:00:00+00:00,-46918.976785771636,97940.72247478446
2022-10-30 00:00:00+00:00,0.0,53227.77291845565
2022-10-31 00:00:00+00:00,-49721.89805785914,96873.25208334907
2022-11-01 00:00:00+00:00,-46598.009174642866,96873.25208334907
