time,Open,High,Low,Close,Volume,Quote asset volume,Taker buy volume,Taker buy quote asset volume
2021-09-13,3405.65,3432.12,3107.02,3284.41,2654865.254,8628300678.82541,1293523.659,4205431226.27695
2021-09-14,3284.17,3438.0,3269.25,3435.42,1536142.673,5132621489.63076,777702.174,2599186929.44336
2021-09-15,3435.29,3620.0,3358.08,3614.72,1652816.482,5729547036.04413,830016.918,2878481053.30314
2021-09-16,3614.71,3678.0,3482.0,3570.46,1879717.934,6749807268.0306,919810.49,3304246502.65221
2021-09-17,3570.46,3597.52,3350.0,3400.99,1665745.301,5777910858.46376,797401.899,2766272738.37017
2021-09-18,3401.0,3546.0,3370.25,3435.35,1392166.948,4822132415.09092,675781.839,2341362498.98377
2021-09-19,3435.36,3459.0,3275.0,3328.72,1409270.892,4746244212.53249,676212.203,2278450607.10892
2021-09-20,3328.99,3347.99,2907.07,2978.34,3894855.847,12039370935.18889,1862281.332,5755737819.58913
2021-09-21,2978.34,3108.17,2647.8,2765.48,4287819.594,12492102976.07246,2096595.249,6113258055.63862
2021-09-22,2765.47,3088.88,2736.57,3076.62,2674294.104,7869352817.07343,1367543.198,4024496448.82784
2021-09-23,3076.62,3173.99,3032.77,3150.7,1943658.778,6041895582.92996,969939.282,3015229967.61927
2021-09-24,3150.7,3157.5,2731.0,2926.37,3728806.998,10865785866.61314,1852360.401,5398116288.49348
2021-09-25,2926.36,2967.32,2800.0,2921.08,2234473.056,6479851719.41051,1119434.198,3247356399.8351
2021-09-26,2921.08,3116.84,2737.19,3057.63,2764303.968,8086407799.8204,1398063.506,4093047060.76551
2021-09-27,3057.62,3163.9,2920.22,2923.6,2027218.619,6207785919.1174,994806.35,3047676761.78729
2021-09-28,2923.59,2969.0,2781.0,2803.5,2369096.762,6842995160.8656,1173294.917,3390537974.26984
2021-09-29,2803.34,2949.0,2780.0,2848.38,1856317.865,5329924985.4215,926064.435,2659649226.63042
2021-09-30,2848.38,3049.3,2835.29,2999.45,2159101.897,6442115144.18377,1087424.716,3244448322.87048
2021-10-01,2999.45,3331.56,2967.1,3308.58,2414202.176,7658451348.34575,1249478.821,3964223446.03096
2021-10-02,3308.59,3471.58,3257.05,3387.25,1587338.885,5321010602.50726,796946.629,2671828419.74488
2021-10-03,3387.24,3489.22,3340.0,3418.25,1314004.609,4489154260.98601,649951.335,2221133318.7367
2021-10-04,3418.21,3440.0,3268.81,3386.12,1961769.087,6593223607.9167,969487.339,3259406716.14921
2021-10-05,3386.12,3549.9,3363.56,3517.64,1476768.109,5084407350.48579,735674.958,2533180707.62793
2021-10-06,3517.64,3638.0,3339.67,3576.85,2134235.566,7490086402.70969,1047758.456,3677833545.88089
2021-10-07,3576.9,3659.98,3470.37,3589.85,1809003.003,6469443460.61853,880484.045,3149976372.48563
2021-10-08,3589.85,3675.41,3531.0,3563.81,1501949.85,5420718273.95965,720668.64,2601563902.92571
2021-10-09,3563.82,3639.0,3538.1,3577.8,907875.164,3261401758.35606,445053.052,1599055736.57207
2021-10-10,3577.65,3607.55,3402.12,3415.01,1518799.428,5358091720.90991,721059.813,2544938381.98907
2021-10-11,3415.01,3629.0,3368.0,3543.1,1874616.227,6627188014.14814,919723.523,3250484369.02472
2021-10-12,3543.09,3549.82,3404.0,3492.91,1986800.415,6921948842.21512,977692.916,3406794841.17882
2021-10-13,3492.9,3618.0,3412.29,3610.05,1635415.204,5716317657.28848,801642.758,2803365164.91347
2021-10-14,3610.24,3830.0,3590.02,3794.19,1736537.63,6464841242.57513,867265.924,3228878046.14481
2021-10-15,3794.18,3915.0,3737.13,3872.71,1828015.586,6986614680.17821,884463.565,3380799074.48406
2021-10-16,3872.7,3980.0,3801.38,3833.3,1398494.278,5439841445.65477,666219.083,2592247694.30976
2021-10-17,3833.29,3925.95,3634.32,3851.01,1611014.925,6142893874.59043,763546.772,2912699232.61464
2021-10-18,3851.17,3898.94,3675.5,3748.31,1768303.025,6698042946.90319,840165.168,3182931092.99356
2021-10-19,3748.1,3893.0,3734.93,3881.48,1769755.526,6744236733.28791,853448.16,3253336516.50316
2021-10-20,3881.49,4173.5,3830.0,4164.14,2278334.962,9128464233.64793,1109894.428,4446973869.32744
2021-10-21,4164.13,4389.6,4006.83,4057.26,3807814.197,15910566499.34866,1826101.524,7632447592.21618
2021-10-22,4057.26,4172.52,3888.0,3975.56,2113125.983,8543803309.03356,1004386.634,4061459435.37215
2021-10-23,3975.55,4177.27,3940.6,4170.5,1494374.557,6054898527.29019,735313.136,2980216071.72589
2021-10-24,4170.5,4191.72,3962.86,4084.61,1501860.773,6104092135.26068,716836.924,2913612051.11246
2021-10-25,4084.6,4240.03,4071.37,4224.14,1389123.02,5782790674.75053,676590.015,2816953204.88268
2021-10-26,4224.13,4306.61,4092.0,4133.39,1665700.699,6994107155.70646,799763.573,3358650438.28458
2021-10-27,4133.37,4319.0,3900.0,3923.57,2642128.851,10763105133.4298,1274210.176,5191588040.94385
2021-10-28,3923.58,4300.0,3887.75,4288.96,2233903.498,9229357434.93807,1112479.835,4597444835.22805
2021-10-29,4288.91,4467.89,4269.16,4421.53,1862409.48,8133818992.52625,915098.117,3997337296.06153
2021-10-30,4421.53,4438.85,4230.55,4324.82,1145688.807,4951230218.09777,551374.062,2383535694.82875
2021-10-31,4324.82,4399.22,4161.0,4288.86,1308821.315,5597512700.72108,638363.292,2730513861.93252
2021-11-01,4288.87,4385.57,4145.0,4322.72,1541230.772,6622171137.33538,752941.695,3236146111.1072
2021-11-02,4322.72,4604.96,4286.67,4593.88,1477069.747,6575344469.33907,739104.647,3290762873.05805
2021-11-03,4593.17,4676.0,4456.0,4606.59,1476260.698,6750265632.46388,732460.112,3349860673.98463
2021-11-04,4606.59,4611.23,4423.09,4535.37,1202357.813,5431479120.96728,576930.698,2606693494.93029
2021-11-05,4535.38,4575.0,4445.1,4477.29,967384.995,4358883948.49716,468704.582,2112249158.29508
2021-11-06,4477.29,4538.29,4325.91,4521.4,1062427.875,4714538239.7317,508882.163,2258991666.33596
2021-11-07,4521.7,4642.76,4505.41,4616.5,832391.585,3816126139.59038,412610.985,1891683364.97617
2021-11-08,4616.51,4830.66,4615.21,4814.3,1214445.239,5753273555.99257,600814.466,2846643721.78804
2021-11-09,4814.13,4844.97,4714.83,4734.98,1151973.219,5516088243.02753,566090.194,2710811120.22053
2021-11-10,4734.99,4877.54,4450.0,4632.21,1848828.004,8703427804.71559,893119.456,4206427904.45018
2021-11-11,4632.42,4783.12,4580.9,4721.19,1146003.874,5380011627.03747,561937.342,2638555334.08641
2021-11-12,4721.19,4811.0,4508.0,4665.99,1671025.399,7762478251.17218,808217.322,3754824704.91141
2021-11-13,4665.99,4708.0,4585.11,4644.42,812743.805,3779188246.75865,396529.633,1844110214.93499
2021-11-14,4644.42,4700.0,4515.84,4629.44,947148.676,4354962791.23766,465622.932,2141248755.16082
2021-11-15,4629.75,4771.83,4541.44,4567.01,1351110.691,6306501839.02235,654767.664,3057384166.84025
2021-11-16,4567.01,4567.07,4077.0,4209.42,2734039.543,11760055645.2655,1294570.176,5568312120.65498
2021-11-17,4209.42,4300.0,4062.0,4287.99,1860601.927,7783640525.6704,913440.006,3822140764.47525
2021-11-18,4288.0,4343.33,3957.96,3997.72,2286170.467,9439478791.19713,1101340.529,4548270753.77164
2021-11-19,3997.72,4309.04,3973.14,4293.44,1514406.552,6266188518.48803,760953.458,3149274789.03821
2021-11-20,4293.44,4436.01,4202.24,4412.55,1143613.53,4931186882.83004,574462.367,2477445176.05412
2021-11-21,4412.37,4425.73,4242.0,4259.23,996488.568,4334385457.28967,482160.094,2097727947.94851
2021-11-22,4259.28,4327.75,4019.35,4086.57,1891091.913,7905984342.52,926476.644,3874314370.68371
2021-11-23,4086.41,4387.0,4059.55,4341.36,1636864.585,6895439496.10744,818923.192,3450540823.66869
2021-11-24,4341.36,4377.0,4170.38,4271.29,1365898.959,5822609661.59857,671854.736,2864057507.82437
2021-11-25,4271.29,4558.29,4250.34,4527.86,1247655.55,5497303917.35342,624230.543,2750335857.33328
2021-11-26,4528.2,4555.0,3911.0,4040.66,2657050.069,11001572746.4512,1272401.024,5266372605.4875
2021-11-27,4040.66,4182.66,4027.32,4095.33,1008009.177,4148428146.1635,491467.184,2022800265.4498
2021-11-28,4095.33,4301.07,3958.58,4296.6,1512818.39,6210487095.14454,746165.656,3065377996.76414
2021-11-29,4297.01,4460.0,4280.0,4445.1,1432921.208,6245171955.45936,720031.636,3138621395.99998
2021-11-30,4445.09,4757.8,4347.9,4631.51,2573876.207,11742857991.16934,1290984.307,5891350018.04904
2021-12-01,4631.43,4783.19,4528.5,4586.66,1861557.163,8721654100.22072,921965.251,4320347492.04115
2021-12-02,4586.67,4636.86,4435.76,4514.32,1767131.692,8009972829.01313,866156.227,3926923239.19776
2021-12-03,4514.32,4658.0,4004.0,4213.66,2648380.12,11599142242.40267,1276987.557,5596391806.19256
2021-12-04,4213.67,4237.2,3388.15,4115.79,3531695.892,13904957699.91255,1685267.694,6640391060.72415
2021-12-05,4115.79,4247.19,4033.0,4197.53,1909767.851,7920029236.9875,955878.632,3964943993.80484
2021-12-06,4197.52,4377.58,3920.0,4345.2,2601175.77,10673116598.55363,1301601.745,5343433952.3364
2021-12-07,4345.44,4425.0,4255.27,4305.82,1388803.726,6040967486.57935,704132.906,3063544353.67864
2021-12-08,4305.83,4454.6,4224.98,4435.33,1443466.295,6276303882.73508,724161.277,3149719726.26192
2021-12-09,4435.7,4490.97,4075.0,4103.8,1905332.516,8128100154.37248,934239.558,3986375203.94699
2021-12-10,4103.8,4232.0,3882.84,3895.95,2123045.506,8630315816.21057,1037613.313,4219590637.71057
2021-12-11,3895.85,4094.82,3831.01,4089.81,1729754.927,6927855786.59676,858826.723,3440497966.36373
2021-12-12,4088.86,4173.37,3985.0,4129.0,1044691.201,4250371718.97262,524919.175,2136460514.84705
2021-12-13,4129.16,4142.0,3668.34,3780.63,2252296.914,8753636591.89626,1077590.63,4187782053.06397
2021-12-14,3780.33,3879.13,3682.0,3856.66,1718001.41,6516584351.17794,860515.69,3264805929.02826
2021-12-15,3856.67,4096.0,3639.39,4019.01,2415815.067,9333255722.11962,1216293.854,4700575007.80404
2021-12-16,4019.01,4118.47,3951.14,3958.67,1603846.854,6477885416.67551,795052.944,3212317695.69258
2021-12-17,3958.7,3992.99,3694.2,3873.93,2112402.041,8150384191.8372,1044417.811,4031405178.3771
2021-12-18,3872.98,3997.39,3764.96,3957.64,1306368.673,5102991865.01633,664862.037,2597645006.46707
2021-12-19,3957.65,4034.99,3881.89,3922.51,1402356.037,5534488536.14064,695606.922,2746249783.37654
2021-12-20,3922.51,3981.48,3750.0,3943.48,1741509.419,6712525820.97073,862794.397,3326602572.65187
2021-12-21,3943.64,4063.0,3912.26,4014.38,1246421.469,4984828563.72327,633136.61,2532105700.40649
2021-12-22,4014.38,4074.99,3924.36,3978.62,1076095.044,4313444572.42589,533760.196,2139959337.15589
2021-12-23,3978.63,4153.71,3888.87,4111.3,1586935.899,6342305120.28279,790942.203,3162412138.89739
2021-12-24,4111.31,4133.38,4014.45,4045.0,1026594.079,4194323368.2672,503307.492,2057074991.90787
2021-12-25,4045.19,4138.47,4015.0,4093.87,890361.594,3621803415.02818,452393.34,1840765246.64893
2021-12-26,4093.88,4104.84,4002.0,4062.24,767517.751,3110302732.49935,374805.14,1519130421.78793
2021-12-27,4062.4,4126.0,4030.06,4037.36,837344.643,3412512083.97403,405956.805,1654814228.90877
2021-12-28,4037.35,4037.36,3756.26,3791.99,1675203.532,6515358318.89518,808767.898,3146041359.67125
2021-12-29,3792.0,3825.91,3600.45,3628.55,1318187.731,4938307811.88661,628740.042,2357157171.53485
2021-12-30,3628.49,3766.71,3580.0,3708.37,1023870.718,3783727767.90478,511459.256,1890710432.46539
2021-12-31,3708.45,3814.95,3621.32,3676.02,1343940.174,5019121901.3092,657338.46,2455318242.51639
2022-01-01,3676.01,3776.33,3671.86,3763.06,755619.793,2815651909.34339,374973.37,1397453273.20879
2022-01-02,3763.05,3860.0,3714.48,3826.21,740079.43,2798657676.16421,380197.071,1438262996.19347
2022-01-03,3826.1,3850.0,3680.0,3764.07,999879.353,3777721163.97305,485541.732,1834763812.23665
2022-01-04,3764.07,3893.19,3711.0,3785.6,1253780.69,4775534414.28812,631582.491,2406003407.58924
2022-01-05,3785.6,3847.18,3405.0,3537.71,1813981.948,6675092541.77517,870855.603,3205775294.72495
2022-01-06,3537.81,3549.11,3292.31,3404.6,1840489.348,6279177286.15747,902767.537,3080987789.69944
2022-01-07,3404.61,3415.35,3040.77,3196.58,2855226.352,9156175041.42808,1385097.55,4442877232.85936
2022-01-08,3196.58,3248.03,2996.45,3080.03,1859886.155,5808043464.37497,915949.549,2860873049.3519
2022-01-09,3079.86,3209.4,3057.0,3150.0,1230848.792,3853748750.33209,618102.939,1935566723.02496
2022-01-10,3149.99,3179.16,2924.78,3081.31,2322294.565,7079565083.20333,1148983.072,3502967966.63497
2022-01-11,3081.25,3262.66,3050.58,3236.86,1533503.746,4836151992.53377,773577.009,2439879607.6113
2022-01-12,3236.86,3411.0,3203.85,3369.93,1435454.649,4753099829.92951,737104.09,2441631267.65085
2022-01-13,3369.92,3408.89,3230.97,3240.36,1374273.064,4558640511.93513,671380.571,2227413038.34845
2022-01-14,3240.32,3342.63,3181.2,3305.6,1309794.267,4271754423.42846,658810.445,2149597068.08969
2022-01-15,3305.61,3372.0,3257.59,3324.05,809020.133,2687321901.17641,403309.029,1340071430.72307
2022-01-16,3324.06,3394.62,3269.01,3345.49,934941.801,3112687274.02912,475563.74,1583857257.27678
2022-01-17,3345.5,3355.3,3139.37,3208.61,1440138.934,4673076476.50251,713648.866,2315979167.25524
2022-01-18,3208.6,3243.95,3080.5,3159.32,1589444.667,5010157515.14645,792354.659,2497982478.65501
2022-01-19,3159.31,3174.6,3045.0,3082.81,1668517.082,5189639864.18362,827915.615,2575812422.60448
2022-01-20,3082.8,3272.24,2985.0,2999.92,1880719.448,5926009927.5985,951170.197,2998472472.20511
2022-01-21,2999.92,3031.9,2460.0,2566.91,4517274.359,12514701125.46148,2200477.083,6098060560.24197
2022-01-22,2566.91,2625.6,2293.56,2410.96,4662398.873,11407543010.036,2315583.584,5667992037.60323
2022-01-23,2410.57,2549.0,2368.0,2538.41,2371974.868,5833997685.39064,1211371.166,2980950643.00904
2022-01-24,2538.4,2539.59,2151.0,2438.13,4694300.254,10840194199.53302,2366956.599,5465216077.754
2022-01-25,2437.87,2504.98,2349.6,2457.37,2325976.562,5636577032.24078,1179167.455,2858603889.84165
2022-01-26,2457.37,2720.06,2400.01,2461.61,3370868.336,8579635823.06901,1711041.047,4356821161.78977
2022-01-27,2461.62,2520.0,2314.33,2422.61,2706734.602,6551124353.29313,1357961.379,3287944611.3125
2022-01-28,2422.61,2556.93,2357.0,2543.34,2394675.788,5832709367.68838,1225252.464,2986707220.13692
2022-01-29,2543.34,2658.41,2519.21,2599.94,1522389.395,3909322807.94748,768347.892,1973963749.76406
2022-01-30,2599.93,2644.93,2541.46,2600.45,1322236.477,3431223524.16989,677924.103,1759815045.63828
2022-01-31,2600.45,2706.47,2475.33,2685.34,2119778.986,5497599951.88833,1092721.93,2836083345.48585
2022-02-01,2685.34,2812.94,2672.61,2786.38,2054796.845,5668520842.67734,1054869.861,2910128881.82822
2022-02-02,2786.37,2810.0,2610.4,2678.0,2354857.007,6390741360.31646,1161329.836,3152533644.88095
2022-02-03,2678.47,2722.99,2572.64,2694.37,2171742.641,5720509414.67786,1091608.761,2875951988.55035
2022-02-04,2694.2,2995.0,2670.14,2993.65,2953883.898,8398868704.49046,1531423.303,4354458886.96182
2022-02-05,2993.64,3059.91,2958.01,3011.59,1557391.545,4687429957.09237,786711.318,2368379630.75496
2022-02-06,3011.58,3075.0,2948.0,3054.26,1151529.849,3460851097.7894,581357.686,1747828840.36891
2022-02-07,3054.26,3185.99,2990.83,3138.55,1920591.918,5945879846.5335,978279.765,3029389030.73493
2022-02-08,3138.55,3246.65,3023.28,3115.23,2122006.982,6598768727.89174,1056438.505,3285568021.73335
2022-02-09,3115.23,3269.16,3052.5,3241.82,1571485.369,4964808230.62457,797111.751,2518720555.68676
2022-02-10,3241.79,3282.96,3055.24,3070.9,2672791.971,8499639525.52764,1333421.559,4241251208.96306
2022-02-11,3070.89,3136.55,2873.5,2926.04,2333468.434,7077554747.74226,1143123.633,3467983510.9086
2022-02-12,2926.03,2983.62,2855.0,2916.93,1869241.526,5450989532.57656,920784.062,2685443686.71921
2022-02-13,2917.04,2952.66,2830.31,2870.32,1277486.697,3707939332.4807,632594.457,1836709733.59703
2022-02-14,2870.33,2964.44,2829.8,2928.87,1815960.443,5263552192.95742,910997.874,2641127709.00084
2022-02-15,2928.87,3198.0,2911.85,3183.73,1856076.117,5714091348.62078,954848.633,2939810949.0015
2022-02-16,3183.74,3186.79,3040.42,3121.8,1733462.418,5408024225.21039,857155.629,2674143996.86848
2022-02-17,3121.8,3158.68,2850.0,2890.8,2632604.386,7919238051.35232,1276241.316,3839803752.45899
2022-02-18,2890.75,2941.94,2750.0,2778.46,2162941.471,6148632292.71915,1078421.674,3066047005.91269
2022-02-19,2778.46,2829.99,2691.0,2761.89,1546343.886,4270584831.58429,765108.298,2113426445.53245
2022-02-20,2761.9,2762.89,2573.33,2620.72,2242471.273,5933481403.7028,1107164.273,2929384820.63703
2022-02-21,2620.72,2758.0,2555.56,2566.88,3985389.094,10607780731.93246,2005642.904,5338966041.22877
2022-02-22,2566.88,2670.0,2495.0,2635.57,3195802.792,8250350069.89216,1619507.436,4182415961.74897
2022-02-23,2635.57,2752.38,2573.39,2578.02,2704599.315,7224805564.13842,1336758.643,3571619613.41271
2022-02-24,2578.02,2777.33,2298.72,2595.47,6227786.305,15271087886.32285,3139396.939,7698292990.01452
2022-02-25,2595.47,2835.0,2571.68,2766.36,2936418.882,7859621309.73445,1495854.279,4005447438.97709
2022-02-26,2766.42,2882.0,2726.0,2778.15,1852287.146,5167387400.86429,925077.103,2581865633.17048
2022-02-27,2778.15,2836.21,2553.68,2615.99,2948786.157,7998715417.35802,1446388.727,3924840188.70364
2022-02-28,2615.99,2966.0,2565.0,2920.1,3405929.703,9267533739.81621,1732007.615,4718805944.11781
2022-03-01,2920.05,3036.0,2852.2,2975.61,2903119.452,8544403642.44822,1444478.697,4252815639.03993
2022-03-02,2975.61,3046.46,2912.96,2947.47,2628094.604,7817489406.51165,1298130.046,3862517286.31753
2022-03-03,2947.48,2970.0,2781.77,2832.97,2068430.471,5935025460.83803,1005589.849,2885815057.2467
2022-03-04,2832.98,2835.9,2570.65,2620.25,2431616.203,6556161324.43909,1181918.387,3186218162.76912
2022-03-05,2620.25,2684.87,2588.0,2663.55,1085460.56,2866022819.73462,542236.339,1431884209.93311
2022-03-06,2663.55,2674.61,2529.0,2549.37,1394552.348,3653497883.30399,678469.048,1777884035.09776
2022-03-07,2549.36,2650.0,2431.62,2489.9,2690724.432,6844133016.58346,1334090.842,3394448207.16211
2022-03-08,2489.84,2623.0,2478.35,2575.49,2643188.688,6770376286.07039,1326739.569,3399232975.82482
2022-03-09,2575.5,2773.17,2566.41,2726.37,2075382.606,5619678231.05178,1065564.117,2884105324.81258
2022-03-10,2726.37,2733.37,2546.83,2605.44,2036842.087,5317486921.07739,996769.933,2602194847.52978
2022-03-11,2605.43,2676.2,2520.5,2555.89,2046135.535,5300909392.6962,1018583.621,2639372595.8329
2022-03-12,2555.9,2620.0,2552.22,2567.64,835243.91,2158684698.28486,419451.7,1084293842.24743
2022-03-13,2567.63,2604.13,2490.25,2514.07,1153034.412,2952206474.62885,558716.365,1431178938.90646
2022-03-14,2513.77,2609.32,2496.85,2588.96,1700607.097,4359481633.20476,868925.572,2227739646.33532
2022-03-15,2588.96,2668.8,2504.5,2617.29,2010933.59,5180763260.29182,1021557.951,2632926318.23309
2022-03-16,2617.29,2789.86,2602.06,2772.78,2671403.544,7174881501.972,1385429.91,3722850835.74084
2022-03-17,2772.78,2839.0,2745.33,2810.74,1388608.329,3874029264.8057,710453.943,1982717128.23561
2022-03-18,2810.75,2984.72,2760.0,2938.02,2012338.322,5743230991.25995,1041776.996,2974787546.08596
2022-03-19,2938.03,2992.0,2890.6,2950.0,1138322.115,3357316687.44774,554826.606,1636873555.32168
2022-03-20,2949.9,2965.0,2817.49,2860.47,1437020.801,4147063354.36078,694125.832,2003633753.17303
2022-03-21,2860.53,2960.0,2830.5,2889.08,1686819.608,4892675845.46698,841002.607,2439586759.80094
2022-03-22,2889.07,3055.9,2885.49,2968.49,1797753.573,5382225852.73813,900225.366,2694997108.88053
2022-03-23,2968.48,3043.69,2915.51,3035.55,1781378.735,5298210934.19466,881814.931,2623674368.63429
2022-03-24,3035.54,3129.75,3001.0,3109.89,2081151.644,6374707643.69508,1053819.11,3229468168.26125
2022-03-25,3109.89,3195.0,3075.0,3101.37,2007262.806,6287041331.74681,1002738.046,3141333616.82659
2022-03-26,3101.37,3152.24,3084.03,3143.47,760414.286,2373068593.90462,379354.337,1184179332.07978
2022-03-27,3143.47,3299.33,3125.26,3295.01,1243196.793,3969755255.96455,647722.164,2069573448.35966
2022-03-28,3295.01,3430.0,3274.3,3333.62,1780150.955,5967520102.20501,887547.271,2975865277.8301
2022-03-29,3333.62,3480.0,3330.32,3399.0,1928941.55,6583444774.67217,966426.807,3298793890.23792
2022-03-30,3399.0,3447.74,3332.0,3385.1,1512369.419,5123666479.18429,740520.27,2509451690.85627
2022-03-31,3385.09,3444.6,3260.84,3281.43,1815474.754,6079844304.562,881263.691,2951556932.78967
2022-04-01,3281.43,3483.12,3210.06,3454.33,2109764.119,7072994919.3486,1058417.897,3549534808.87093
2022-04-02,3454.33,3533.0,3430.2,3443.07,1652414.36,5750301550.87988,821573.386,2859594662.4313
2022-04-03,3443.06,3580.0,3411.9,3520.76,1431228.504,5003591177.3317,717298.807,2508455562.05967
2022-04-04,3520.65,3551.55,3405.03,3518.96,1653737.507,5747409279.23374,814828.402,2832887814.07611
2022-04-05,3518.97,3554.99,3388.97,3405.04,1487565.105,5173971174.2849,705418.551,2454478528.86031
2022-04-06,3405.03,3406.08,3160.19,3166.78,2622721.98,8579524051.95511,1264197.684,4134599421.60509
2022-04-07,3166.77,3267.58,3140.33,3225.15,1752183.226,5620103056.30526,869637.762,2789630867.01119
2022-04-08,3225.0,3315.0,3171.95,3191.26,1958267.702,6370437705.00749,970790.3,3159117821.19071
2022-04-09,3191.27,3269.62,3180.24,3257.53,909857.465,2928136396.63502,467480.356,1505022197.70436
2022-04-10,3257.54,3307.21,3187.0,3200.24,1000563.67,3254049432.15029,482532.983,1570020307.9176
2022-04-11,3200.24,3212.0,2945.08,2978.69,2565570.206,7861189063.1962,1233985.064,3781136134.34596
2022-04-12,2978.69,3082.0,2948.19,3026.3,1863628.985,5623890363.23573,944457.732,2850191024.61432
2022-04-13,3026.31,3133.0,2995.23,3116.45,1652978.477,5064530681.36142,845245.11,2590443152.8995
2022-04-14,3116.53,3148.0,2973.47,3019.82,1505522.162,4606236523.90761,729643.035,2232547629.22373
2022-04-15,3019.82,3062.81,2990.06,3039.19,923299.874,2793541314.08019,468592.672,1418080902.18844
2022-04-16,3039.2,3090.0,3008.08,3057.99,652575.022,1983250932.42988,338829.606,1030056095.64987
2022-04-17,3058.0,3082.56,2980.6,2986.03,1075168.023,3272956187.26666,534072.882,1626510147.98233
2022-04-18,2986.02,3069.0,2875.87,3054.02,1815827.195,5367447373.56267,919075.245,2719000696.98827
2022-04-19,3054.02,3129.43,3027.66,3100.42,1194169.089,3675189299.32606,610595.654,1879547259.18505
2022-04-20,3100.43,3173.89,3031.48,3074.01,1393841.93,4315689906.27074,691942.796,2143113010.76509
2022-04-21,3073.96,3180.0,2933.33,2981.31,1801732.011,5555789275.52444,889830.5,2746013229.20583
2022-04-22,2981.31,3035.37,2930.26,2960.38,1476858.769,4405125111.45917,730948.751,2180500626.62669
2022-04-23,2960.39,2976.82,2904.36,2930.28,615769.147,1817888152.35829,298838.064,882524029.16401
2022-04-24,2930.28,2967.2,2908.99,2918.97,847760.075,2491367633.1007,421006.556,1237364231.93581
2022-04-25,2918.98,3026.02,2791.3,3006.11,2207537.517,6381274608.20131,1109715.762,3210812274.1221
2022-04-26,3006.12,3043.0,2761.27,2807.88,2115673.365,6148208700.99848,1021787.535,2970674947.37231
2022-04-27,2807.89,2920.0,2792.27,2887.57,1889647.276,5415643571.37906,958715.968,2748484118.34543
2022-04-28,2887.57,2979.76,2853.24,2935.39,1925868.923,5612621053.48657,990190.304,2886655394.7479
2022-04-29,2935.39,2946.29,2776.0,2815.37,1671919.811,4775274689.59476,807090.755,2305770669.83597
2022-04-30,2815.38,2841.04,2711.65,2725.1,1115770.231,3118023087.07109,540019.6,1509733010.62816
2022-05-01,2725.1,2849.0,2714.5,2823.38,1217450.891,3385139761.72705,629035.872,1749912077.69001
2022-05-02,2823.38,2882.15,2774.97,2855.16,1598694.15,4519577853.11413,810227.003,2291400982.89933
2022-05-03,2855.15,2860.76,2753.0,2780.91,1170566.655,3294651871.44225,578088.174,1627404787.78782
2022-05-04,2780.92,2965.0,2770.08,2939.76,1716921.512,4918906434.58761,887647.461,2543482345.34626
2022-05-05,2939.76,2955.79,2684.84,2746.37,2174369.003,6098185668.96568,1043396.279,2927129473.47747
2022-05-06,2746.36,2757.28,2630.0,2691.59,1917392.823,5168734732.80876,947109.621,2553451730.10315
2022-05-07,2691.6,2703.61,2581.89,2634.82,963077.904,2563154598.57406,474806.083,1264277137.49046
2022-05-08,2634.82,2641.11,2480.0,2518.9,1999269.154,5089866425.1632,983645.67,2504608525.55616
2022-05-09,2519.03,2530.88,2222.46,2227.48,4531752.048,10697215137.69064,2247689.031,5306393518.03495
2022-05-10,2227.62,2455.88,2197.38,2340.86,4079487.756,9596880256.63219,2065257.288,4857221864.77054
2022-05-11,2340.85,2451.86,2002.0,2083.98,5826464.141,13173803440.07364,2901650.587,6567306052.93728
2022-05-12,2083.98,2193.7,1775.43,1959.78,5639772.981,10971252687.57215,2802475.456,5454933650.80577
2022-05-13,1959.79,2149.99,1939.33,2008.49,2799355.876,5809760462.83815,1416731.736,2940897148.66403
2022-05-14,2008.48,2068.6,1950.07,2055.0,1712302.978,3446491889.9187,877431.054,1766649125.50061
2022-05-15,2054.99,2174.32,2000.0,2144.07,1621232.284,3360404560.97969,826693.91,1714328486.17808
2022-05-16,2144.06,2144.07,1976.0,2022.89,2642704.669,5366648840.78374,1310753.657,2661843757.73466
2022-05-17,2022.79,2124.1,2006.71,2090.0,1960680.703,4051495838.11071,1009465.282,2086340758.07734
2022-05-18,2090.0,2110.89,1906.61,1914.2,2331823.162,4654040139.80995,1131084.717,2257769248.51224
2022-05-19,1914.19,2039.3,1901.7,2019.46,2582771.916,5090224818.55394,1321097.342,2604286999.12748
2022-05-20,2019.45,2064.74,1922.0,1958.69,2606153.056,5192199953.44636,1300688.194,2592380594.28459
2022-05-21,1958.69,1990.75,1935.52,1973.94,1160939.76,2287008380.25312,583233.013,1149116707.06946
2022-05-22,1973.94,2056.73,1965.25,2042.63,1433318.968,2881685469.42391,741460.528,1490853303.49115
2022-05-23,2042.63,2088.6,1955.01,1972.45,2340762.693,4768428725.69658,1150825.976,2345307477.84321
2022-05-24,1972.45,1993.72,1911.38,1978.56,2077293.838,4070659059.88736,1034894.018,2028175847.59929
2022-05-25,1978.56,2022.74,1933.0,1942.0,2151769.493,4241561280.90225,1071340.72,2112405356.95718
2022-05-26,1942.01,1965.28,1725.0,1791.02,4404820.882,8138603051.65734,2149194.778,3972098623.96372
2022-05-27,1790.99,1821.85,1694.97,1726.55,4743622.208,8357706808.1021,2385581.642,4204148974.53291
